farmer_id,age,gender,education_level_years,education_category,marital_status,household_size,state,off_farm_income_ngn,farming_experience_years,farm_size_ha,primary_enterprise,annual_farm_income_ngn,operating_expenditure_ngn,value_farm_assets_ngn,cooperative_member,requests_loan,loan_amount_requested_ngn,loan_purpose,interest_rate_annual_perc,loan_tenure_months,disbursement_lag_days,loan_supervision_visits,utility_payment_timeliness,rent_payment_timeliness,phone_bill_timeliness,value_chain_platform_registered,years_on_platform,marketplace_sales_ngn_last_year,soil_type_known,uses_irrigation,pest_disease_control_method,yield_rating_score_1_10,yield_consistency_rating,post_harvest_loss_perc,smartphone_owner,mobile_money_usage_frequency,active_on_agri_forums,distance_to_market_km,distance_to_lender_km,simulated_creditworthiness_score,loan_repayment_status
FARMER_1085,26,Female,0,None,Married,4,Enugu,263035.52,10,8.26,Vegetables,1652623.26,1152788.41,2712028.99,False,True,1760000.0,Land Expansion,24.13,6,54,4,Good,Excellent,Excellent,False,0,0.0,True,False,Organic,6,High,37.37,True,Rarely,False,18.8,106.5,3.0,Partially Repaid
FARMER_1086,37,Male,14,OND/NCE,Married,6,Benue,85836.25,21,6.54,Cocoa,1155173.58,805202.5,1518914.82,False,True,1500000.0,Input Loan,17.36,12,53,2,Poor,Fair,Poor,False,0,0.0,False,True,Modern Chemical,7,Medium,16.08,False,Never,False,22.1,12.6,3.0,Fully Repaid
FARMER_1087,48,Female,16,HND/BSc,Widowed,14,Zamfara,0.0,13,6.9,Maize,616423.05,255954.29,1543878.27,False,False,0.0,N/A,0.0,0,0,0,Excellent,Fair,Fair,False,0,0.0,True,False,Organic,4,High,20.53,True,Daily,True,3.8,0.0,,N/A
FARMER_1088,44,Female,12,Secondary Complete,Married,6,Imo,0.0,28,39.68,Oil Palm,6676448.61,4930234.38,16496152.31,False,True,230000.0,Asset Acquisition,34.82,12,50,3,Fair,Fair,Excellent,False,0,0.0,False,True,None,4,Medium,9.91,True,Never,True,49.1,40.1,2.0,Partially Repaid
FARMER_1089,24,Female,12,Secondary Complete,Single,8,Taraba,53023.76,8,39.37,Goats/Sheep,1634442.25,1196336.59,5282701.21,False,True,420000.0,Input Loan,22.75,24,7,4,Excellent,Poor,Good,False,0,0.0,True,False,Traditional,5,Medium,39.85,False,Never,False,41.3,41.9,4.0,Fully Repaid
FARMER_1090,42,Female,6,Primary Complete,Married,12,Katsina,0.0,9,9.72,Oil Palm,2478616.55,1355451.65,5543138.72,False,True,1020000.0,Working Capital,24.86,24,37,2,Good,N/A,Excellent,False,0,0.0,False,False,Traditional,5,Low,34.46,False,Never,False,32.8,104.7,2.0,Partially Repaid
FARMER_1091,19,Male,3,Primary Incomplete,Married,6,Anambra,0.0,3,3.36,Vegetables,510649.31,291593.62,814558.99,False,True,1760000.0,Working Capital,22.56,6,8,5,Excellent,N/A,Excellent,False,0,0.0,False,False,Traditional,4,High,11.48,True,Monthly,True,25.1,96.2,5.0,Partially Repaid
FARMER_1092,55,Male,0,None,Married,11,Kogi,0.0,11,2.07,Vegetables,299916.02,219119.28,965642.77,False,True,370000.0,Bundled Services Loan,15.89,12,57,2,Fair,Good,Fair,False,0,0.0,False,False,Integrated Pest Management,7,High,6.38,False,Never,False,37.0,25.4,0.0,Fully Repaid
FARMER_1093,33,Female,14,OND/NCE,Married,3,Kaduna,67698.32,17,48.35,Millet,4061086.14,2575154.66,14452974.25,False,False,0.0,N/A,0.0,0,0,0,Fair,Good,Fair,False,0,0.0,True,False,Modern Chemical,6,Low,21.95,False,Never,False,15.1,0.0,,N/A
FARMER_1094,32,Male,12,Secondary Complete,Single,7,Niger,215389.37,16,3.24,Oil Palm,525133.02,313971.13,773867.74,False,False,0.0,N/A,0.0,0,0,0,Poor,Excellent,Fair,False,0,0.0,True,False,Modern Chemical,7,Medium,34.41,True,Weekly,False,52.1,0.0,,N/A
FARMER_1095,40,Male,12,Secondary Complete,Single,11,Delta,256033.64,24,7.28,Aquaculture,2205310.8,1518508.98,4861387.79,False,True,1750000.0,Bundled Services Loan,16.45,6,74,1,Good,Excellent,Fair,False,0,0.0,False,False,Modern Chemical,7,Medium,33.43,False,Never,False,10.3,60.7,3.0,Partially Repaid
FARMER_1096,49,Male,16,HND/BSc,Married,6,Benue,138021.28,3,4.58,Sorghum,354860.04,215481.89,826562.93,False,False,0.0,N/A,0.0,0,0,0,Good,Good,Poor,False,0,0.0,True,False,Traditional,5,Medium,18.4,False,Never,False,27.4,0.0,,N/A
FARMER_1097,36,Female,6,Primary Complete,Married,9,Bauchi,0.0,7,5.98,Aquaculture,2335360.75,1050569.88,5906384.32,False,False,0.0,N/A,0.0,0,0,0,Excellent,Good,Excellent,True,3,1030681.92,True,False,Integrated Pest Management,7,Medium,31.53,True,Weekly,False,21.2,0.0,,N/A
FARMER_1098,19,Male,6,Primary Complete,Married,2,Rivers,0.0,3,8.05,Maize,1172364.81,761717.95,3037469.3,False,True,1970000.0,Land Expansion,23.27,9,48,3,Good,Excellent,Poor,False,0,0.0,True,False,Modern Chemical,5,Low,37.81,True,Weekly,True,6.5,47.8,0.0,Partially Repaid
FARMER_1099,62,Female,0,None,Married,5,Niger,0.0,31,7.72,Cassava,1156886.23,469164.96,1818398.15,True,False,0.0,N/A,0.0,0,0,0,Poor,Poor,Fair,True,1,611721.98,True,False,Modern Chemical,6,High,32.73,False,Never,False,63.7,0.0,,N/A
FARMER_1100,54,Female,6,Primary Complete,Married,9,Bayelsa,46273.7,9,7.5,Rice,1527936.89,876277.59,3450520.95,False,False,0.0,N/A,0.0,0,0,0,Good,Poor,Fair,True,3,443683.47,True,False,None,4,Low,32.03,True,Weekly,False,30.7,0.0,,N/A
FARMER_1101,54,Female,9,Secondary Incomplete,Married,6,Benue,0.0,1,8.04,Maize,1251109.89,813795.38,4070299.66,False,False,0.0,N/A,0.0,0,0,0,Excellent,N/A,Good,False,0,0.0,True,False,Traditional,4,Medium,5.46,True,Daily,False,19.2,0.0,,N/A
FARMER_1102,25,Male,14,OND/NCE,Married,7,Niger,0.0,9,5.87,Oil Palm,1416259.06,813532.19,1964696.17,False,True,1210000.0,Land Expansion,23.05,12,23,5,Excellent,N/A,Excellent,False,0,0.0,False,False,None,5,Low,25.66,True,Weekly,False,29.3,64.1,5.0,Partially Repaid
FARMER_1103,19,Male,3,Primary Incomplete,Married,6,Ebonyi,247911.71,3,35.32,Yam,7584533.6,5144849.65,21068045.53,False,True,1220000.0,Land Expansion,12.18,6,21,2,Poor,Excellent,Poor,False,0,0.0,True,False,Traditional,5,High,13.58,True,Never,False,22.7,132.3,2.0,Partially Repaid
FARMER_1104,64,Female,12,Secondary Complete,Married,15,Ondo,0.0,24,2.82,Rice,427772.05,211967.46,665148.49,False,True,1810000.0,Mechanization Loan,15.78,12,27,3,Fair,N/A,Poor,False,0,0.0,True,False,Traditional,5,Medium,10.86,False,Never,False,55.4,124.0,2.0,Fully Repaid
FARMER_1105,29,Male,3,Primary Incomplete,Married,13,Sokoto,81854.95,13,5.81,Goats/Sheep,1894355.48,1457972.42,3134000.55,False,True,470000.0,Mechanization Loan,15.48,6,64,0,Fair,Good,Excellent,True,0,0.0,False,False,None,5,Medium,28.04,False,Never,False,32.9,38.7,3.0,Partially Repaid
FARMER_1106,64,Male,6,Primary Complete,Divorced,13,Gombe,0.0,37,5.43,Goats/Sheep,1822194.88,1297926.47,3776971.63,False,True,1120000.0,Input Loan,19.76,9,87,3,Fair,Fair,Poor,True,0,0.0,True,True,None,6,High,5.03,False,Never,False,8.7,62.2,1.0,Defaulted
FARMER_1107,59,Female,3,Primary Incomplete,Married,9,Yobe,77127.32,3,0.68,Cassava,75526.79,44813.21,211366.92,True,False,0.0,N/A,0.0,0,0,0,Excellent,Excellent,Excellent,False,0,0.0,True,False,None,4,Low,27.28,False,Never,False,66.6,0.0,,N/A
FARMER_1108,47,Male,6,Primary Complete,Single,3,Osun,112457.41,29,4.69,Poultry,1840688.28,794740.48,2237159.64,False,True,1340000.0,Land Expansion,22.28,12,78,4,Excellent,Excellent,Excellent,False,0,0.0,False,False,Integrated Pest Management,5,High,31.35,True,Monthly,False,67.2,72.7,5.0,Fully Repaid
FARMER_1109,52,Female,6,Primary Complete,Single,9,Nasarawa,0.0,14,4.26,Poultry,2666461.99,1946274.78,6997254.22,False,True,900000.0,Mechanization Loan,26.41,3,67,3,Poor,N/A,Poor,True,3,1514323.21,False,False,Integrated Pest Management,5,High,31.03,False,Never,False,24.3,81.6,2.0,Fully Repaid
FARMER_1110,21,Female,6,Primary Complete,Single,12,Borno,215801.55,5,4.3,Goats/Sheep,1316486.8,711961.02,3602805.25,False,True,1320000.0,Working Capital,19.51,12,21,1,Excellent,N/A,Excellent,False,0,0.0,False,False,Traditional,5,High,13.71,True,Weekly,False,24.2,11.8,6.0,Fully Repaid
FARMER_1111,34,Female,12,Secondary Complete,Married,8,Ogun,0.0,4,3.76,Rice,647028.24,367052.26,1935519.76,False,True,730000.0,Bundled Services Loan,33.94,12,42,2,Fair,Excellent,Poor,False,0,0.0,False,False,None,3,Medium,5.51,False,Never,False,60.2,65.5,2.0,Fully Repaid
FARMER_1112,60,Female,12,Secondary Complete,Married,14,Abia,165429.02,32,0.89,Sorghum,126085.86,72063.0,401315.16,False,True,1170000.0,Asset Acquisition,14.61,3,15,2,Excellent,Good,Excellent,False,0,0.0,False,True,Modern Chemical,8,Medium,39.97,False,Never,False,67.8,36.0,5.0,Fully Repaid
FARMER_1113,53,Female,6,Primary Complete,Single,10,Kebbi,230900.06,12,5.22,Aquaculture,3638700.59,1601394.38,10755636.95,True,False,0.0,N/A,0.0,0,0,0,Good,Fair,Poor,False,0,0.0,True,False,Integrated Pest Management,5,High,39.92,True,Weekly,False,60.2,0.0,,N/A
FARMER_1114,63,Female,6,Primary Complete,Married,5,Kebbi,0.0,38,5.17,Aquaculture,2208461.47,1097952.7,3625959.78,False,False,0.0,N/A,0.0,0,0,0,Fair,Excellent,Excellent,False,0,0.0,False,True,Organic,7,High,33.71,True,Weekly,False,39.3,0.0,,N/A
FARMER_1115,21,Male,9,Secondary Incomplete,Married,5,Zamfara,294507.69,5,8.17,Poultry,2645086.13,1352354.48,5920584.26,False,True,1150000.0,Bundled Services Loan,16.22,3,47,5,Good,Excellent,Fair,False,0,0.0,True,False,Traditional,6,Low,19.13,False,Never,False,44.3,73.7,3.0,Fully Repaid
FARMER_1116,65,Male,12,Secondary Complete,Married,3,Borno,285055.61,1,20.77,Cocoa,5797745.85,2934211.66,7036375.27,False,True,1920000.0,Mechanization Loan,15.16,3,57,3,Poor,N/A,Poor,True,1,3851738.72,True,True,Traditional,6,High,32.69,False,Never,False,52.1,38.6,5.0,Fully Repaid
FARMER_1117,57,Male,12,Secondary Complete,Single,11,Kano,206836.71,5,8.15,Cocoa,2517070.08,1763693.87,4130158.94,True,True,1840000.0,Bundled Services Loan,29.89,24,11,3,Excellent,N/A,Fair,True,0,0.0,True,False,Integrated Pest Management,5,Medium,9.28,False,Never,False,41.4,12.1,6.0,Fully Repaid
FARMER_1118,33,Male,6,Primary Complete,Married,7,Gombe,0.0,17,0.88,Oil Palm,170091.16,133511.66,390644.9,False,False,0.0,N/A,0.0,0,0,0,Good,Excellent,Fair,False,0,0.0,False,False,Organic,4,Medium,33.31,True,Monthly,False,4.1,0.0,,N/A
FARMER_1119,26,Male,6,Primary Complete,Married,10,Oyo,82342.75,2,2.31,Poultry,836088.68,643706.51,2584335.58,True,True,1500000.0,Mechanization Loan,27.31,18,40,1,Good,Poor,Poor,False,0,0.0,True,False,Organic,5,High,34.6,True,Never,False,56.6,139.9,3.0,Fully Repaid
FARMER_1120,31,Female,12,Secondary Complete,Married,15,Enugu,168649.54,15,0.85,Goats/Sheep,249044.27,128023.22,700675.38,False,True,380000.0,Bundled Services Loan,13.17,12,81,0,Good,Poor,Good,False,0,0.0,True,False,Organic,6,Low,5.82,True,Weekly,False,29.6,18.9,3.0,Partially Repaid
FARMER_1121,42,Female,0,None,Married,2,Yobe,108553.46,5,0.35,Oil Palm,68019.45,49451.24,150247.17,True,True,1840000.0,Input Loan,15.96,24,71,4,Fair,Good,Good,False,0,0.0,False,False,Modern Chemical,6,Low,28.81,False,Never,False,46.2,95.8,1.0,Fully Repaid
FARMER_1122,24,Female,6,Primary Complete,Single,3,Sokoto,0.0,1,6.26,Poultry,2974641.04,1421443.69,8918631.22,True,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Excellent,True,3,857503.74,False,False,Modern Chemical,7,Medium,36.86,False,Never,False,51.2,0.0,,N/A
FARMER_1123,64,Male,14,OND/NCE,Married,4,Cross River,201231.14,29,45.98,Vegetables,8502308.34,4446057.85,15270556.87,False,True,1710000.0,Working Capital,32.64,12,87,0,Poor,Excellent,Good,False,0,0.0,True,False,Modern Chemical,5,High,5.51,True,Rarely,False,53.2,29.1,3.0,Fully Repaid
FARMER_1124,59,Female,12,Secondary Complete,Widowed,12,FCT,202163.77,24,9.39,Maize,1149274.41,896817.19,3611111.38,False,False,0.0,N/A,0.0,0,0,0,Excellent,Fair,Good,False,0,0.0,True,False,Modern Chemical,5,High,37.01,True,Monthly,False,28.0,0.0,,N/A
FARMER_1125,62,Male,3,Primary Incomplete,Married,15,Ekiti,0.0,2,6.59,Vegetables,1191674.14,539152.46,3708715.46,True,True,1280000.0,Input Loan,12.85,3,59,0,Good,N/A,Excellent,True,5,388399.08,False,False,Traditional,6,Medium,11.79,True,Weekly,False,34.6,43.7,7.0,Fully Repaid
FARMER_1126,27,Male,9,Secondary Incomplete,Married,5,Benue,0.0,11,4.04,Maize,565239.35,234690.85,1312789.66,False,True,1020000.0,Mechanization Loan,14.3,24,63,2,Poor,Fair,Excellent,False,0,0.0,False,False,Traditional,6,Low,10.73,True,Rarely,False,1.7,116.3,2.0,Fully Repaid
FARMER_1127,41,Male,12,Secondary Complete,Married,8,Enugu,176092.3,13,17.16,Yam,2567736.02,1229046.9,7368132.55,True,True,1870000.0,Asset Acquisition,18.12,3,30,0,Excellent,Fair,Excellent,False,0,0.0,False,True,None,6,Medium,9.57,False,Never,False,27.3,55.5,8.0,Fully Repaid
FARMER_1128,65,Male,18,Masters/PhD,Married,15,Edo,43474.87,36,8.81,Aquaculture,3452774.37,1621849.67,8079717.85,False,True,590000.0,Input Loan,24.24,6,8,1,Fair,Good,Poor,True,0,0.0,False,True,Modern Chemical,6,Medium,6.79,False,Never,False,69.4,142.9,4.0,Partially Repaid
FARMER_1129,64,Male,0,None,Married,6,Kwara,0.0,39,45.44,Maize,5510060.27,2299248.24,9322872.35,False,False,0.0,N/A,0.0,0,0,0,Poor,Good,Poor,False,0,0.0,True,False,Integrated Pest Management,7,Low,18.47,True,Never,False,69.8,0.0,,N/A
FARMER_1130,20,Female,12,Secondary Complete,Single,9,FCT,0.0,4,32.76,Maize,3957502.78,2347996.65,11849005.83,False,False,0.0,N/A,0.0,0,0,0,Excellent,Fair,Fair,False,0,0.0,True,False,Integrated Pest Management,6,Medium,13.65,True,Rarely,False,15.1,0.0,,N/A
FARMER_1131,21,Female,6,Primary Complete,Married,10,Gombe,0.0,5,2.7,Goats/Sheep,626279.14,486238.39,1622583.61,False,True,1280000.0,Mechanization Loan,15.18,24,55,1,Good,N/A,Excellent,True,3,96172.26,True,False,Organic,5,Low,23.47,True,Monthly,False,28.0,86.7,4.0,Fully Repaid
FARMER_1132,55,Female,14,OND/NCE,Married,3,Gombe,96789.46,34,1.39,Goats/Sheep,305227.44,240942.58,533501.79,False,True,1610000.0,Input Loan,15.56,3,9,4,Poor,Excellent,Poor,True,3,204385.92,True,False,Integrated Pest Management,5,Medium,9.46,True,Daily,False,39.9,142.9,4.0,Fully Repaid
FARMER_1133,18,Female,14,OND/NCE,Divorced,12,Taraba,0.0,2,9.5,Oil Palm,2481703.7,1313080.57,5590199.97,True,True,100000.0,Land Expansion,33.97,24,64,5,Fair,Fair,Fair,False,0,0.0,True,False,Modern Chemical,5,Medium,22.11,True,Monthly,False,11.6,67.9,3.0,Partially Repaid
FARMER_1134,25,Female,14,OND/NCE,Married,7,Osun,0.0,9,9.3,Cocoa,2220092.06,1193729.0,6081154.85,False,True,1170000.0,Land Expansion,30.34,18,42,5,Good,Good,Poor,False,0,0.0,True,False,Modern Chemical,5,High,13.13,True,Monthly,False,59.3,144.5,3.0,Partially Repaid
FARMER_1135,22,Female,14,OND/NCE,Married,10,Lagos,124218.08,6,6.85,Cassava,772879.41,520455.88,1450013.73,True,True,180000.0,Mechanization Loan,32.15,6,46,2,Good,Fair,Good,False,0,0.0,True,False,None,5,Medium,14.27,False,Never,False,26.9,82.7,4.0,Fully Repaid
FARMER_1136,55,Male,12,Secondary Complete,Married,6,Sokoto,0.0,21,14.66,Rice,1707280.93,712903.51,5617761.55,False,True,1290000.0,Asset Acquisition,24.94,9,13,1,Good,Fair,Poor,False,0,0.0,True,False,Integrated Pest Management,7,High,16.39,True,Weekly,False,21.9,39.1,4.0,Fully Repaid
FARMER_1137,44,Female,6,Primary Complete,Married,5,Osun,0.0,26,5.62,Millet,510386.22,342803.44,1718271.1,False,True,1290000.0,Input Loan,33.86,24,41,0,Poor,Fair,Fair,True,1,204130.62,True,True,Modern Chemical,6,High,17.23,True,Daily,False,30.0,40.3,2.0,Fully Repaid
FARMER_1138,57,Male,6,Primary Complete,Widowed,7,Rivers,188219.61,3,5.17,Rice,768050.39,419213.28,2498201.11,False,True,1720000.0,Mechanization Loan,34.73,12,88,2,Excellent,Poor,Fair,False,0,0.0,False,False,Integrated Pest Management,7,High,15.91,True,Monthly,False,53.7,22.0,4.0,Partially Repaid
FARMER_1139,25,Female,16,HND/BSc,Divorced,4,Yobe,0.0,1,8.27,Rice,1375873.41,846639.1,4219365.78,False,True,1860000.0,Mechanization Loan,16.32,12,63,0,Good,Poor,Poor,True,1,280314.45,False,True,None,6,Low,22.4,True,Monthly,False,4.8,93.8,4.0,Fully Repaid
FARMER_1140,60,Male,0,None,Married,4,Delta,40331.61,17,18.33,Cassava,3009127.26,2130121.99,8339975.28,False,True,1790000.0,Working Capital,30.56,9,37,4,Good,Good,Good,False,0,0.0,False,True,Traditional,5,High,17.82,False,Never,False,55.7,60.0,2.0,Partially Repaid
FARMER_1141,22,Female,12,Secondary Complete,Married,6,Kebbi,207529.54,6,7.8,Poultry,2578659.35,1884909.79,5125355.17,False,False,0.0,N/A,0.0,0,0,0,Poor,Fair,Good,False,0,0.0,True,False,Traditional,5,Medium,38.83,False,Never,False,15.7,0.0,,N/A
FARMER_1142,51,Female,3,Primary Incomplete,Married,12,Niger,259025.55,14,9.25,Poultry,2896922.18,1959315.22,5051351.17,True,False,0.0,N/A,0.0,0,0,0,Poor,N/A,Fair,True,0,0.0,False,False,Traditional,5,Medium,7.69,True,Rarely,False,22.8,0.0,,N/A
FARMER_1143,55,Female,16,HND/BSc,Married,15,Benue,0.0,18,5.81,Aquaculture,2409129.11,1257433.9,4469345.69,False,True,1070000.0,Working Capital,18.37,24,22,4,Excellent,N/A,Excellent,True,2,210712.1,True,False,Integrated Pest Management,7,Medium,7.62,True,Daily,False,67.6,59.5,8.0,Fully Repaid
FARMER_1144,58,Female,6,Primary Complete,Married,14,Borno,0.0,24,3.07,Yam,590046.97,452857.66,1019795.02,False,True,1860000.0,Land Expansion,33.64,3,54,0,Good,Poor,Good,False,0,0.0,True,False,Traditional,6,Medium,33.23,True,Monthly,True,17.7,65.0,0.0,Partially Repaid
FARMER_1145,40,Male,12,Secondary Complete,Married,2,Akwa Ibom,0.0,24,1.88,Vegetables,300533.01,144344.14,705165.87,True,True,1620000.0,Mechanization Loan,34.41,6,47,5,Good,Good,Good,False,0,0.0,True,False,None,5,High,10.93,True,Rarely,False,20.9,48.4,3.0,Partially Repaid
FARMER_1146,46,Female,3,Primary Incomplete,Married,7,Benue,0.0,16,7.02,Maize,847546.55,451085.85,1447803.19,False,False,0.0,N/A,0.0,0,0,0,Fair,Fair,Good,False,0,0.0,False,False,None,5,Low,8.73,True,Daily,False,16.6,0.0,,N/A
FARMER_1147,19,Female,3,Primary Incomplete,Married,11,Enugu,0.0,2,45.85,Aquaculture,2599542.61,1378944.37,8558330.56,False,False,0.0,N/A,0.0,0,0,0,Fair,Fair,Fair,False,0,0.0,False,False,Modern Chemical,5,High,23.46,False,Never,False,39.0,0.0,,N/A
FARMER_1148,46,Female,6,Primary Complete,Married,10,Imo,0.0,20,34.8,Millet,4177494.57,2787872.09,8781874.79,False,True,1450000.0,Land Expansion,27.62,6,84,1,Fair,Poor,Poor,False,0,0.0,True,False,Organic,5,Low,27.71,True,Rarely,False,12.2,123.6,0.0,Defaulted
FARMER_1149,45,Female,6,Primary Complete,Single,11,FCT,51304.53,29,1.64,Goats/Sheep,443374.1,304849.52,575164.03,True,True,120000.0,Mechanization Loan,25.04,18,90,3,Good,N/A,Excellent,False,0,0.0,False,True,None,5,High,8.78,False,Never,False,9.0,84.8,4.0,Defaulted
FARMER_1150,35,Female,14,OND/NCE,Married,6,Kano,0.0,19,3.77,Goats/Sheep,980891.29,587161.02,3072124.1,False,True,620000.0,Input Loan,24.3,12,32,5,Poor,Fair,Fair,False,0,0.0,False,False,Modern Chemical,7,High,23.55,True,Weekly,False,30.0,143.9,3.0,Partially Repaid
FARMER_1151,64,Male,6,Primary Complete,Married,11,Bayelsa,0.0,17,0.41,Millet,34693.18,22664.79,103491.22,True,True,1900000.0,Land Expansion,32.54,9,13,5,Excellent,Excellent,Good,False,0,0.0,True,False,Modern Chemical,7,Low,7.37,True,Monthly,False,26.0,70.2,1.0,Partially Repaid
FARMER_1152,19,Female,18,Masters/PhD,Married,12,Jigawa,0.0,3,8.6,Millet,721673.75,563901.6,1804323.13,False,False,0.0,N/A,0.0,0,0,0,Good,Excellent,Good,False,0,0.0,False,True,Modern Chemical,8,High,16.96,False,Never,False,3.8,0.0,,N/A
FARMER_1153,36,Male,14,OND/NCE,Married,6,Yobe,79794.15,20,18.3,Maize,2219058.55,1073707.44,6153811.5,False,False,0.0,N/A,0.0,0,0,0,Fair,N/A,Good,False,0,0.0,True,False,None,4,Low,9.22,True,Monthly,False,34.6,0.0,,N/A
FARMER_1154,30,Male,6,Primary Complete,Married,11,Abia,0.0,14,2.98,Vegetables,497554.4,275375.05,1345898.65,False,True,1260000.0,Bundled Services Loan,12.9,6,55,2,Poor,N/A,Excellent,False,0,0.0,False,False,Modern Chemical,5,Medium,35.92,True,Rarely,False,16.2,120.9,1.0,Partially Repaid
FARMER_1155,19,Female,6,Primary Complete,Married,6,Rivers,0.0,3,1.73,Maize,206614.1,151671.37,502533.46,False,False,0.0,N/A,0.0,0,0,0,Poor,N/A,Excellent,False,0,0.0,True,True,Organic,5,Medium,11.45,True,Monthly,False,9.5,0.0,,N/A
FARMER_1156,64,Female,3,Primary Incomplete,Married,2,Niger,0.0,32,7.53,Rice,935072.29,646836.73,2917641.33,True,True,1050000.0,Land Expansion,27.15,3,30,3,Good,Good,Fair,False,0,0.0,False,False,Traditional,4,High,20.12,True,Weekly,True,12.1,133.7,3.0,Partially Repaid
FARMER_1157,19,Female,12,Secondary Complete,Divorced,15,Cross River,0.0,3,0.99,Rice,151350.52,71022.71,337922.5,False,True,1070000.0,Working Capital,12.19,9,42,3,Fair,Good,Poor,False,0,0.0,True,False,Organic,6,Low,23.48,True,Daily,False,33.2,119.1,1.0,Partially Repaid
FARMER_1158,37,Male,0,None,Married,2,Ebonyi,0.0,1,1.82,Aquaculture,816298.22,337343.33,944339.49,False,True,240000.0,Mechanization Loan,25.77,12,23,2,Excellent,Poor,Excellent,False,0,0.0,True,True,Integrated Pest Management,8,Medium,35.69,False,Never,False,3.5,75.2,4.0,Partially Repaid
FARMER_1159,64,Female,6,Primary Complete,Single,10,Bayelsa,126916.74,31,13.94,Poultry,2674559.55,1422480.42,5111719.08,False,True,940000.0,Land Expansion,21.71,24,55,5,Good,Poor,Fair,False,0,0.0,True,False,Integrated Pest Management,7,Low,31.89,True,Weekly,False,51.7,135.6,2.0,Fully Repaid
FARMER_1160,40,Female,12,Secondary Complete,Married,2,Enugu,0.0,24,41.59,Maize,5207347.68,2969488.35,10182924.16,False,True,1470000.0,Asset Acquisition,19.01,18,40,4,Fair,Fair,Good,False,0,0.0,False,True,Traditional,7,High,17.9,True,Daily,True,61.9,56.7,3.0,Partially Repaid
FARMER_1161,34,Female,3,Primary Incomplete,Single,11,Kogi,0.0,14,7.14,Cocoa,1931902.08,1028164.98,2601724.92,True,True,880000.0,Mechanization Loan,30.08,12,18,4,Good,Fair,Excellent,False,0,0.0,True,False,Organic,6,Low,10.37,True,Weekly,True,69.9,104.3,3.0,Partially Repaid
FARMER_1162,40,Female,0,None,Widowed,10,Abia,0.0,16,9.99,Maize,1338326.03,773374.94,4489211.48,True,False,0.0,N/A,0.0,0,0,0,Fair,N/A,Good,False,0,0.0,True,False,None,5,Low,29.86,False,Never,False,45.7,0.0,,N/A
FARMER_1163,60,Female,9,Secondary Incomplete,Married,4,Edo,0.0,13,46.54,Cocoa,11216613.44,6797074.13,19574273.86,False,True,470000.0,Land Expansion,24.47,3,9,5,Good,Good,Excellent,False,0,0.0,True,True,Integrated Pest Management,6,Medium,39.66,True,Weekly,False,14.0,107.8,2.0,Fully Repaid
FARMER_1164,64,Female,6,Primary Complete,Married,12,Taraba,0.0,38,5.3,Millet,604858.46,375581.33,1758286.7,True,True,1820000.0,Asset Acquisition,15.17,6,22,3,Good,Fair,Good,False,0,0.0,True,False,Modern Chemical,6,High,7.92,True,Monthly,False,60.3,120.1,3.0,Defaulted
FARMER_1165,43,Female,12,Secondary Complete,Married,3,Anambra,0.0,27,6.92,Cocoa,1830154.56,1110958.43,3953417.12,False,False,0.0,N/A,0.0,0,0,0,Fair,Fair,Poor,False,0,0.0,False,False,None,4,Low,21.99,True,Weekly,False,43.7,0.0,,N/A
FARMER_1166,23,Male,6,Primary Complete,Single,5,Yobe,0.0,7,8.75,Goats/Sheep,1212618.4,793894.79,2933524.84,True,False,0.0,N/A,0.0,0,0,0,Fair,N/A,Fair,False,0,0.0,True,False,Modern Chemical,7,High,10.83,True,Rarely,False,35.5,0.0,,N/A
FARMER_1167,57,Female,3,Primary Incomplete,Divorced,2,Zamfara,181402.5,32,1.79,Oil Palm,432339.2,204833.3,1062932.63,True,True,520000.0,Working Capital,26.06,12,74,1,Excellent,Excellent,Excellent,False,0,0.0,True,False,Organic,4,Medium,6.39,True,Monthly,False,21.2,71.6,6.0,Fully Repaid
