Farmer_ID,Age,Gender,Education_Level,Marital_Status,Household_Size,Offfarm_Income,Region,State,Has_Bank_Account,Owns_Smartphone,Uses_Mobile_Money
FARMER_00347,41,Female,3,Single,2,0,North East,Bauchi,Yes,Yes,No
FARMER_00348,24,Male,14,Single,2,246000,South East,Imo,No,Yes,No
FARMER_00349,19,Female,9,Single,2,0,South West,Oyo,No,Yes,Yes
FARMER_00350,32,Female,0,Married,5,0,North Central,FCT,Yes,Yes,Yes
FARMER_00351,28,Male,6,Married,5,149000,North West,Kebbi,No,No,No
FARMER_00352,20,Female,9,Married,3,113000,North East,Gombe,Yes,No,No
FARMER_00353,53,Female,18,Single,5,0,North East,Bauchi,Yes,Yes,Yes
FARMER_00354,52,Female,16,Married,10,0,North West,Kaduna,Yes,Yes,Yes
FARMER_00355,60,Female,12,Married,2,185000,North Central,Plateau,No,Yes,No
FARMER_00356,32,Female,14,Married,2,426000,South South,Cross River,Yes,Yes,Yes
FARMER_00357,49,Male,12,Married,3,0,North Central,Benue,Yes,Yes,Yes
FARMER_00358,18,Female,12,Single,3,0,North East,Bauchi,No,No,No
FARMER_00359,31,Male,0,Married,7,0,North Central,Niger,Yes,Yes,Yes
FARMER_00360,45,Female,0,Married,10,58000,North Central,Kogi,Yes,Yes,Yes
FARMER_00361,18,Male,12,Single,3,0,South South,Rivers,Yes,Yes,Yes
FARMER_00362,44,Male,12,Married,2,170000,South West,Ekiti,No,Yes,Yes
FARMER_00363,68,Male,3,Married,4,104000,North West,Sokoto,No,Yes,No
FARMER_00364,45,Male,12,Married,4,0,North East,Adamawa,Yes,No,No
FARMER_00365,39,Male,6,Married,6,88000,North East,Yobe,Yes,Yes,Yes
FARMER_00366,33,Male,16,Married,4,185000,South South,Rivers,Yes,No,No
FARMER_00367,65,Male,6,Married,3,0,North East,Bauchi,No,No,No
FARMER_00368,51,Male,6,Married,6,81000,North Central,Plateau,Yes,Yes,Yes
FARMER_00369,52,Male,14,Married,7,0,North Central,Plateau,Yes,Yes,Yes
FARMER_00370,59,Female,6,Married,10,0,North West,Katsina,No,No,No
FARMER_00371,51,Male,0,Married,2,50000,South West,Ondo,No,Yes,Yes
FARMER_00372,65,Male,14,Married,2,227000,South West,Ondo,No,No,No
FARMER_00373,62,Female,14,Married,10,0,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_00374,70,Female,3,Married,4,129000,North East,Borno,Yes,Yes,Yes
FARMER_00375,18,Female,0,Single,2,68000,North Central,Benue,Yes,Yes,Yes
FARMER_00376,47,Female,14,Single,4,0,North West,Zamfara,No,No,No
FARMER_00377,23,Male,14,Single,2,269000,North West,Kaduna,Yes,Yes,Yes
FARMER_00378,20,Male,9,Married,2,0,South East,Enugu,Yes,Yes,Yes
FARMER_00379,69,Female,6,Widowed,3,0,North East,Borno,No,Yes,Yes
FARMER_00380,66,Female,3,Married,4,64000,North Central,Niger,Yes,Yes,Yes
FARMER_00381,50,Female,6,Married,10,0,South West,Osun,No,No,No
FARMER_00382,52,Female,9,Married,2,0,North East,Borno,Yes,No,No
FARMER_00383,65,Male,6,Married,7,149000,South South,Bayelsa,No,No,No
FARMER_00384,47,Male,12,Married,5,132000,North East,Gombe,Yes,Yes,Yes
FARMER_00385,21,Male,6,Single,1,0,North East,Adamawa,Yes,No,No
FARMER_00386,58,Female,6,Widowed,1,0,North Central,Kogi,Yes,Yes,No
FARMER_00387,34,Female,0,Married,3,45000,North West,Kaduna,No,No,No
FARMER_00388,70,Male,18,Married,4,0,South West,Lagos,Yes,No,No
FARMER_00389,18,Male,0,Married,3,52000,North East,Borno,Yes,No,No
FARMER_00390,23,Female,0,Single,2,0,South South,Delta,Yes,Yes,No
FARMER_00391,54,Male,3,Widowed,5,52000,North West,Katsina,No,No,No
FARMER_00392,52,Male,6,Married,5,82000,North East,Gombe,Yes,No,No
FARMER_00393,46,Male,9,Divorced,1,186000,South South,Cross River,Yes,No,No
FARMER_00394,67,Male,6,Married,7,56000,North Central,Plateau,Yes,No,No
FARMER_00395,47,Female,12,Married,3,0,North Central,Benue,Yes,Yes,Yes
FARMER_00396,65,Female,12,Married,2,170000,North West,Zamfara,Yes,No,No
FARMER_00397,52,Male,0,Married,8,58000,North West,Katsina,No,No,No
FARMER_00398,33,Male,0,Widowed,2,27000,South West,Lagos,No,No,No
FARMER_00399,55,Female,0,Divorced,1,62000,North East,Yobe,No,Yes,Yes
FARMER_00400,26,Female,14,Single,3,474000,North Central,Niger,Yes,Yes,No
FARMER_00401,45,Female,0,Married,10,0,North Central,Kwara,No,Yes,No
FARMER_00402,34,Female,14,Single,5,243000,North East,Bauchi,Yes,Yes,Yes
FARMER_00403,18,Female,6,Single,2,144000,North Central,Benue,Yes,Yes,No
FARMER_00404,69,Male,6,Widowed,1,0,South West,Osun,Yes,Yes,No
FARMER_00405,50,Female,3,Married,8,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_00406,48,Female,12,Married,10,0,North West,Sokoto,Yes,Yes,No
FARMER_00407,38,Female,12,Married,7,156000,North Central,FCT,No,Yes,Yes
FARMER_00408,47,Male,6,Married,8,0,North West,Kano,No,No,No
FARMER_00409,53,Male,9,Divorced,2,0,South West,Oyo,Yes,No,No
FARMER_00410,63,Male,3,Married,9,142000,North West,Kano,Yes,Yes,No
FARMER_00411,67,Female,3,Single,3,0,North Central,FCT,No,No,No
FARMER_00412,36,Male,6,Widowed,6,102000,North East,Gombe,Yes,Yes,Yes
FARMER_00413,22,Male,12,Married,3,110000,South South,Rivers,Yes,No,No
FARMER_00414,27,Female,14,Married,6,0,North East,Bauchi,Yes,Yes,Yes
FARMER_00415,21,Female,14,Single,2,261000,South East,Abia,No,Yes,Yes
FARMER_00416,25,Male,9,Married,4,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_00417,37,Male,0,Married,6,0,South East,Abia,Yes,Yes,Yes
FARMER_00418,45,Male,0,Widowed,3,0,South South,Rivers,No,No,No
FARMER_00419,23,Female,12,Single,2,205000,North Central,FCT,Yes,Yes,Yes
FARMER_00420,38,Female,0,Widowed,1,0,North East,Taraba,No,Yes,Yes
FARMER_00421,28,Female,6,Single,2,103000,North Central,Kogi,No,Yes,Yes
FARMER_00422,56,Male,14,Single,4,287000,South South,Bayelsa,Yes,Yes,Yes
FARMER_00423,64,Male,12,Married,6,0,South South,Cross River,No,Yes,Yes
FARMER_00424,24,Male,16,Married,4,0,North Central,FCT,No,No,No
FARMER_00425,70,Female,16,Married,4,425000,North West,Sokoto,No,Yes,Yes
FARMER_00426,34,Female,6,Single,1,95000,North East,Taraba,No,Yes,Yes
FARMER_00427,34,Female,3,Married,6,0,North West,Kano,Yes,No,No
FARMER_00428,52,Male,0,Married,6,0,South East,Enugu,Yes,No,No
FARMER_00429,69,Male,16,Married,10,0,South South,Cross River,Yes,Yes,No
FARMER_00430,51,Male,3,Married,4,0,North West,Kebbi,No,Yes,Yes
FARMER_00431,51,Male,18,Widowed,5,0,South South,Akwa Ibom,No,No,No
FARMER_00432,32,Female,16,Married,5,0,South West,Oyo,No,Yes,Yes
FARMER_00433,61,Female,6,Widowed,3,59000,North Central,Plateau,No,No,No
FARMER_00434,56,Male,12,Married,10,212000,South East,Enugu,No,Yes,No
FARMER_00435,63,Female,14,Married,9,0,North West,Kano,Yes,No,No
FARMER_00436,32,Female,12,Married,2,0,South East,Enugu,No,No,No
FARMER_00437,25,Female,12,Married,6,0,North West,Kebbi,Yes,Yes,Yes
FARMER_00438,62,Female,16,Single,3,0,South South,Cross River,Yes,No,No
FARMER_00439,20,Male,14,Single,3,408000,South East,Anambra,Yes,Yes,Yes
FARMER_00440,35,Female,12,Married,3,149000,North West,Sokoto,Yes,No,No
FARMER_00441,39,Female,0,Married,7,0,South West,Ogun,No,No,No
FARMER_00442,35,Female,14,Widowed,6,489000,North Central,Nasarawa,No,No,No
FARMER_00443,42,Female,6,Married,5,0,South West,Oyo,Yes,No,No
FARMER_00444,25,Female,16,Widowed,6,0,South South,Akwa Ibom,Yes,Yes,No
FARMER_00445,68,Female,0,Married,3,0,North East,Borno,Yes,Yes,No
FARMER_00446,33,Male,0,Married,4,0,North East,Borno,No,Yes,No
FARMER_00447,62,Female,6,Married,8,86000,North West,Sokoto,Yes,Yes,No
FARMER_00448,18,Male,12,Married,3,220000,North West,Kaduna,No,No,No
FARMER_00449,25,Female,14,Married,3,368000,South South,Edo,Yes,Yes,Yes
FARMER_00450,26,Male,14,Single,3,276000,North Central,Kogi,Yes,Yes,Yes
FARMER_00451,32,Female,6,Widowed,6,0,North East,Adamawa,No,Yes,Yes
FARMER_00452,54,Female,12,Single,3,279000,South East,Abia,No,No,No
FARMER_00453,52,Female,12,Married,4,0,South South,Edo,Yes,Yes,No
FARMER_00454,32,Male,12,Married,6,136000,North East,Gombe,No,Yes,Yes
FARMER_00455,44,Female,9,Married,3,148000,South South,Edo,No,Yes,Yes
FARMER_00456,55,Male,9,Married,7,130000,South West,Ogun,Yes,No,No
FARMER_00457,56,Male,0,Married,4,0,North Central,Kogi,Yes,Yes,Yes
FARMER_00458,39,Female,3,Married,3,128000,North East,Borno,No,No,No
FARMER_00459,52,Female,9,Single,2,227000,North West,Kano,No,Yes,Yes
FARMER_00460,36,Male,6,Widowed,2,0,South West,Lagos,Yes,Yes,Yes
FARMER_00461,47,Male,3,Married,9,0,South West,Oyo,No,Yes,Yes
FARMER_00462,30,Male,3,Married,2,0,South East,Enugu,Yes,No,No
FARMER_00463,21,Male,0,Married,2,0,North East,Taraba,No,Yes,Yes
FARMER_00464,40,Male,9,Married,9,0,North East,Yobe,Yes,Yes,Yes
FARMER_00465,24,Female,16,Married,3,0,North East,Bauchi,No,Yes,Yes
FARMER_00466,18,Male,0,Married,2,66000,North West,Kaduna,Yes,Yes,Yes
FARMER_00467,44,Female,0,Married,8,0,South East,Imo,Yes,No,No
FARMER_00468,26,Male,9,Married,3,0,South East,Abia,Yes,Yes,Yes
FARMER_00469,32,Female,3,Married,3,139000,South South,Edo,Yes,No,No
FARMER_00470,64,Female,12,Married,2,0,South South,Delta,Yes,Yes,Yes
FARMER_00471,23,Male,0,Single,1,0,South East,Imo,Yes,Yes,Yes
FARMER_00472,33,Female,6,Married,7,129000,South South,Bayelsa,Yes,Yes,Yes
FARMER_00473,59,Male,6,Married,5,0,North Central,FCT,Yes,Yes,Yes
FARMER_00474,22,Female,6,Married,3,105000,South West,Ekiti,Yes,No,No
FARMER_00475,59,Male,14,Married,8,481000,South West,Lagos,No,Yes,Yes
FARMER_00476,34,Female,6,Married,7,0,North East,Adamawa,No,Yes,No
FARMER_00477,62,Female,14,Single,1,0,North West,Katsina,Yes,Yes,No
FARMER_00478,47,Male,3,Widowed,5,0,North Central,FCT,Yes,Yes,Yes
FARMER_00479,34,Female,18,Married,7,256000,North Central,Benue,Yes,No,No
FARMER_00480,26,Male,12,Married,4,0,South East,Ebonyi,No,Yes,Yes
FARMER_00481,24,Male,9,Married,3,193000,North East,Bauchi,Yes,Yes,Yes
FARMER_00482,49,Male,6,Married,3,70000,North West,Jigawa,Yes,Yes,No
FARMER_00483,29,Male,0,Married,2,39000,South East,Anambra,Yes,Yes,Yes
FARMER_00484,37,Female,6,Married,2,63000,North West,Jigawa,No,Yes,Yes
FARMER_00485,45,Female,0,Married,3,0,North West,Sokoto,Yes,No,No
FARMER_00486,29,Female,9,Single,4,0,South West,Ogun,Yes,No,No
FARMER_00487,52,Male,6,Married,8,0,North Central,Plateau,Yes,Yes,Yes
FARMER_00488,69,Male,0,Married,10,54000,South South,Akwa Ibom,Yes,No,No
FARMER_00489,30,Female,14,Married,6,375000,North West,Jigawa,Yes,Yes,Yes
FARMER_00490,59,Male,12,Married,6,223000,North East,Gombe,No,Yes,Yes
FARMER_00491,40,Male,0,Married,8,0,North Central,Kogi,Yes,Yes,Yes
FARMER_00492,61,Male,16,Married,9,504000,North East,Taraba,Yes,No,No
FARMER_00493,43,Female,0,Married,10,0,South East,Abia,Yes,No,No
FARMER_00494,59,Female,0,Married,8,0,North Central,Benue,Yes,No,No
FARMER_00495,66,Male,9,Married,5,0,South West,Ogun,No,No,No
FARMER_00496,46,Female,3,Married,9,0,South South,Edo,No,No,No
FARMER_00497,59,Male,9,Married,2,0,South West,Lagos,Yes,No,No
FARMER_00498,44,Female,18,Married,2,0,South South,Akwa Ibom,Yes,Yes,No
FARMER_00499,56,Female,3,Single,2,0,North East,Gombe,No,Yes,Yes
FARMER_00500,69,Female,12,Married,3,0,North West,Zamfara,No,Yes,No
FARMER_00501,55,Male,6,Married,3,0,South South,Akwa Ibom,No,No,No
FARMER_00502,68,Male,9,Single,4,0,North West,Kaduna,Yes,Yes,Yes
FARMER_00503,57,Female,16,Single,2,0,South South,Rivers,Yes,No,No
FARMER_00504,39,Male,16,Divorced,3,0,North West,Sokoto,No,No,No
FARMER_00505,24,Female,9,Married,3,0,North East,Gombe,Yes,Yes,Yes
FARMER_00506,31,Female,0,Married,4,0,North East,Taraba,Yes,No,No
FARMER_00507,63,Male,12,Married,5,175000,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_00508,40,Male,0,Married,5,0,South South,Bayelsa,No,Yes,Yes
FARMER_00509,56,Female,6,Married,6,90000,South West,Osun,Yes,No,No
FARMER_00510,29,Male,9,Married,7,0,North West,Kaduna,Yes,Yes,Yes
FARMER_00511,21,Male,6,Single,2,0,North East,Gombe,No,No,No
FARMER_00512,60,Female,12,Divorced,6,158000,North West,Zamfara,Yes,Yes,Yes
FARMER_00513,25,Female,0,Married,5,29000,North Central,Kwara,No,Yes,No
FARMER_00514,40,Female,0,Single,2,52000,North West,Kaduna,No,No,No
FARMER_00515,51,Male,0,Married,2,0,South West,Oyo,No,Yes,Yes
FARMER_00516,51,Male,12,Married,7,176000,South West,Osun,Yes,No,No
FARMER_00517,55,Male,6,Married,5,0,North East,Adamawa,Yes,No,No
FARMER_00518,46,Male,14,Married,4,502000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_00519,48,Female,6,Married,6,0,North Central,Kwara,Yes,Yes,Yes
FARMER_00520,40,Male,0,Married,4,65000,South West,Ogun,Yes,No,No
FARMER_00521,31,Male,3,Married,5,0,North East,Adamawa,No,No,No
FARMER_00522,27,Male,6,Divorced,4,0,North West,Katsina,No,Yes,No
FARMER_00523,22,Female,0,Married,4,0,North West,Kebbi,Yes,No,No
FARMER_00524,25,Female,16,Married,4,324000,South East,Imo,Yes,Yes,Yes
FARMER_00525,49,Male,12,Married,2,0,North West,Kaduna,Yes,Yes,Yes
FARMER_00526,25,Male,9,Married,3,241000,North Central,FCT,Yes,Yes,Yes
FARMER_00527,18,Male,9,Single,1,0,South South,Cross River,Yes,Yes,Yes
FARMER_00528,56,Male,12,Married,4,0,South West,Oyo,No,Yes,Yes
FARMER_00529,57,Male,6,Married,8,0,North West,Kaduna,Yes,Yes,No
FARMER_00530,40,Male,6,Single,1,132000,North West,Kebbi,Yes,Yes,No
FARMER_00531,43,Female,12,Married,10,0,South South,Cross River,No,Yes,Yes
FARMER_00532,44,Female,12,Married,3,0,North Central,Kwara,No,No,No
FARMER_00533,46,Male,12,Married,7,104000,North East,Taraba,Yes,No,No
FARMER_00534,45,Female,6,Single,5,0,North Central,Niger,Yes,Yes,No
FARMER_00535,64,Male,0,Married,7,63000,South East,Enugu,Yes,Yes,Yes
FARMER_00536,27,Female,12,Single,3,0,North West,Kano,Yes,Yes,Yes
FARMER_00537,20,Male,6,Divorced,1,124000,South West,Osun,No,No,No
FARMER_00538,63,Male,14,Married,4,0,North West,Zamfara,Yes,Yes,Yes
FARMER_00539,62,Male,6,Married,3,0,North East,Borno,No,Yes,Yes
FARMER_00540,58,Male,6,Widowed,3,0,North East,Gombe,Yes,No,No
FARMER_00541,47,Female,12,Married,6,0,South West,Oyo,No,Yes,Yes
FARMER_00542,47,Female,0,Single,4,0,North East,Gombe,No,Yes,No
FARMER_00543,48,Female,9,Married,6,0,South East,Imo,Yes,Yes,Yes
FARMER_00544,39,Male,6,Divorced,5,0,South West,Lagos,No,Yes,Yes
FARMER_00545,32,Male,0,Married,6,63000,North East,Taraba,No,No,No
FARMER_00546,44,Female,12,Married,8,0,South West,Ondo,Yes,Yes,Yes
FARMER_00547,55,Female,6,Married,9,0,North Central,FCT,Yes,No,No
FARMER_00548,69,Male,0,Married,10,0,South South,Bayelsa,Yes,Yes,No
FARMER_00549,35,Male,14,Married,3,0,North Central,Kogi,No,No,No
FARMER_00550,51,Male,9,Married,3,164000,North East,Adamawa,No,No,No
FARMER_00551,47,Female,12,Married,4,144000,South West,Osun,Yes,No,No
FARMER_00552,54,Female,6,Married,3,69000,South West,Osun,No,No,No
FARMER_00553,50,Male,3,Married,3,101000,North Central,FCT,No,No,No
FARMER_00554,59,Male,6,Married,6,0,North West,Katsina,No,Yes,Yes
FARMER_00555,20,Male,6,Married,2,0,North Central,Niger,Yes,Yes,Yes
FARMER_00556,44,Female,0,Married,3,0,South East,Ebonyi,No,No,No
FARMER_00557,61,Male,12,Divorced,5,0,North East,Bauchi,No,Yes,No
FARMER_00558,62,Female,6,Married,10,94000,North West,Kaduna,Yes,Yes,Yes
FARMER_00559,22,Female,9,Widowed,5,0,North East,Bauchi,Yes,No,No
FARMER_00560,32,Female,18,Married,7,308000,South South,Delta,No,Yes,Yes
FARMER_00561,49,Female,0,Married,7,42000,North West,Kano,Yes,Yes,No
FARMER_00562,57,Female,9,Divorced,1,265000,South West,Ogun,Yes,No,No
FARMER_00563,27,Male,12,Married,3,294000,South South,Rivers,No,Yes,Yes
FARMER_00564,45,Female,14,Divorced,5,0,North East,Taraba,No,Yes,No
FARMER_00565,63,Female,0,Married,4,48000,North Central,Kwara,Yes,No,No
FARMER_00566,53,Male,6,Single,2,0,North East,Taraba,No,Yes,Yes
FARMER_00567,39,Male,0,Single,2,0,South East,Ebonyi,No,Yes,No
FARMER_00568,69,Female,6,Married,2,83000,North Central,Kogi,Yes,No,No
FARMER_00569,47,Female,0,Married,8,0,South East,Imo,No,Yes,Yes
FARMER_00570,62,Female,0,Widowed,3,72000,South West,Oyo,No,No,No
FARMER_00571,25,Male,12,Married,7,0,North West,Jigawa,No,No,No
FARMER_00572,66,Female,14,Married,9,280000,North East,Bauchi,No,Yes,No
FARMER_00573,49,Male,3,Married,8,133000,South South,Rivers,Yes,No,No
FARMER_00574,66,Female,18,Widowed,2,0,North Central,FCT,No,No,No
FARMER_00575,31,Female,0,Married,7,0,North East,Taraba,No,No,No
FARMER_00576,54,Male,0,Married,2,60000,South West,Ogun,Yes,Yes,Yes
FARMER_00577,37,Female,16,Widowed,4,356000,South East,Ebonyi,Yes,No,No
FARMER_00578,36,Female,12,Married,4,0,North Central,Kwara,No,No,No
FARMER_00579,30,Female,14,Married,2,461000,North West,Jigawa,Yes,Yes,No
FARMER_00580,46,Female,16,Married,5,270000,North Central,FCT,Yes,Yes,Yes
FARMER_00581,64,Male,6,Married,3,0,North East,Borno,Yes,No,No
FARMER_00582,21,Female,12,Married,4,148000,North Central,Kogi,No,Yes,No
FARMER_00583,60,Female,6,Widowed,3,0,North East,Gombe,Yes,No,No
FARMER_00584,58,Male,9,Married,3,229000,North West,Zamfara,No,Yes,Yes
FARMER_00585,66,Female,16,Married,3,0,North East,Adamawa,Yes,Yes,Yes
FARMER_00586,22,Female,0,Married,2,62000,South South,Bayelsa,Yes,Yes,No
FARMER_00587,31,Male,6,Married,5,0,North West,Zamfara,No,No,No
FARMER_00588,18,Female,6,Single,1,0,South West,Ogun,Yes,No,No
FARMER_00589,37,Male,6,Married,6,150000,South South,Edo,No,No,No
FARMER_00590,28,Female,12,Married,6,298000,North East,Adamawa,Yes,No,No
FARMER_00591,53,Female,0,Widowed,6,46000,South South,Delta,No,Yes,No
FARMER_00592,44,Male,12,Married,2,0,South West,Lagos,No,Yes,Yes
FARMER_00593,42,Male,9,Married,10,158000,North East,Adamawa,Yes,Yes,Yes
FARMER_00594,61,Female,9,Single,3,297000,South South,Bayelsa,Yes,No,No
FARMER_00595,37,Male,3,Widowed,5,0,South West,Ogun,Yes,Yes,Yes
FARMER_00596,34,Male,12,Married,4,0,North East,Bauchi,Yes,Yes,No
FARMER_00597,70,Male,6,Married,4,82000,North West,Kebbi,Yes,No,No
FARMER_00598,49,Female,12,Married,7,0,South West,Ogun,No,No,No
FARMER_00599,52,Male,0,Divorced,2,0,North West,Sokoto,Yes,No,No
FARMER_00600,30,Male,16,Married,4,0,South West,Ondo,Yes,No,No
FARMER_00601,34,Female,3,Married,7,138000,North West,Zamfara,Yes,No,No
FARMER_00602,41,Female,0,Divorced,3,38000,North East,Bauchi,Yes,Yes,No
FARMER_00603,47,Female,6,Married,9,54000,North Central,Niger,Yes,No,No
FARMER_00604,28,Female,6,Single,3,112000,South West,Oyo,No,Yes,No
FARMER_00605,55,Male,0,Married,5,44000,North East,Taraba,Yes,No,No
FARMER_00606,64,Female,3,Divorced,6,53000,North Central,Benue,Yes,No,No
FARMER_00607,70,Female,3,Married,4,0,North Central,FCT,Yes,No,No
FARMER_00608,51,Male,14,Single,3,0,South South,Edo,Yes,Yes,Yes
FARMER_00609,45,Female,12,Married,2,0,North West,Jigawa,No,Yes,Yes
FARMER_00610,19,Female,12,Single,2,259000,South East,Anambra,No,No,No
FARMER_00611,66,Female,16,Married,2,481000,South South,Akwa Ibom,Yes,No,No
FARMER_00612,23,Male,12,Married,2,0,South South,Cross River,Yes,Yes,Yes
FARMER_00613,67,Male,6,Married,10,56000,South South,Cross River,No,Yes,No
FARMER_00614,42,Female,0,Married,4,0,North Central,Plateau,Yes,Yes,Yes
FARMER_00615,66,Female,6,Single,5,51000,South South,Bayelsa,Yes,Yes,No
FARMER_00616,65,Male,9,Married,3,137000,North Central,Niger,Yes,Yes,Yes
FARMER_00617,61,Female,6,Widowed,3,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_00618,42,Male,3,Married,6,0,North East,Taraba,No,Yes,Yes
FARMER_00619,21,Male,9,Married,2,0,North East,Taraba,Yes,No,No
FARMER_00620,49,Male,12,Married,5,0,South East,Abia,Yes,No,No
FARMER_00621,37,Male,12,Married,7,0,North East,Borno,Yes,Yes,Yes
FARMER_00622,46,Female,3,Single,4,85000,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_00623,29,Male,12,Single,4,0,South West,Ekiti,No,No,No
FARMER_00624,62,Female,0,Married,2,66000,North West,Kano,Yes,No,No
FARMER_00625,49,Female,14,Single,3,479000,North Central,Plateau,Yes,No,No
FARMER_00626,25,Male,0,Single,1,0,South West,Lagos,Yes,No,No
FARMER_00627,54,Male,9,Widowed,5,174000,South South,Akwa Ibom,Yes,Yes,No
FARMER_00628,54,Female,12,Divorced,4,252000,South East,Anambra,Yes,No,No
FARMER_00629,34,Male,6,Divorced,2,146000,North Central,Benue,No,No,No
FARMER_00630,18,Female,12,Single,2,159000,North West,Kaduna,Yes,No,No
FARMER_00631,63,Female,0,Divorced,5,29000,North East,Borno,No,Yes,Yes
FARMER_00632,24,Male,6,Married,2,86000,North East,Yobe,No,No,No
FARMER_00633,57,Male,12,Married,10,0,South West,Ondo,No,No,No
FARMER_00634,45,Male,9,Married,4,232000,North West,Zamfara,Yes,No,No
FARMER_00635,37,Female,12,Married,5,169000,North Central,Nasarawa,Yes,No,No
FARMER_00636,56,Female,6,Married,5,0,South West,Ondo,Yes,No,No
FARMER_00637,28,Male,0,Married,4,0,North West,Jigawa,No,Yes,Yes
FARMER_00638,52,Male,12,Married,4,201000,North East,Gombe,Yes,Yes,Yes
FARMER_00639,24,Female,6,Single,1,140000,North West,Katsina,No,No,No
FARMER_00640,44,Female,0,Divorced,1,0,South West,Oyo,No,Yes,Yes
FARMER_00641,42,Female,3,Widowed,6,88000,North West,Kebbi,Yes,No,No
FARMER_00642,35,Male,6,Married,6,133000,North West,Kebbi,Yes,No,No
FARMER_00643,67,Female,9,Married,5,185000,South East,Anambra,Yes,Yes,Yes
FARMER_00644,56,Female,12,Married,9,0,North East,Borno,Yes,No,No
FARMER_00645,70,Female,0,Single,4,47000,South East,Ebonyi,Yes,Yes,Yes
FARMER_00646,57,Female,18,Widowed,3,0,North West,Katsina,Yes,Yes,No
FARMER_00647,33,Male,0,Married,6,0,North East,Taraba,No,No,No
FARMER_00648,24,Female,9,Single,2,150000,South West,Ogun,No,No,No
FARMER_00649,46,Female,16,Married,10,0,South West,Ogun,Yes,No,No
FARMER_00650,67,Male,12,Widowed,2,0,South East,Enugu,No,No,No
FARMER_00651,62,Male,0,Widowed,3,71000,South East,Imo,No,Yes,Yes
FARMER_00652,60,Female,3,Widowed,4,137000,North Central,Kwara,No,No,No
FARMER_00653,31,Male,12,Single,3,0,North West,Jigawa,No,Yes,Yes
FARMER_00654,22,Female,9,Single,3,0,South South,Rivers,Yes,No,No
FARMER_00655,47,Female,6,Married,10,57000,South West,Osun,No,No,No
FARMER_00656,52,Male,6,Married,2,0,North East,Borno,No,No,No
FARMER_00657,70,Female,14,Married,8,0,South South,Delta,Yes,Yes,Yes
FARMER_00658,36,Male,12,Married,4,208000,North West,Kaduna,Yes,Yes,Yes
FARMER_00659,62,Male,16,Married,9,0,North East,Gombe,Yes,Yes,Yes
FARMER_00660,20,Male,12,Single,3,297000,North Central,Kwara,Yes,No,No
FARMER_00661,46,Female,3,Married,8,67000,North West,Katsina,No,No,No
FARMER_00662,31,Female,18,Married,6,451000,South South,Rivers,Yes,No,No
FARMER_00663,53,Male,0,Married,5,63000,North West,Katsina,No,No,No
FARMER_00664,38,Female,12,Married,3,0,North West,Katsina,No,No,No
FARMER_00665,35,Female,6,Single,2,0,South East,Enugu,Yes,Yes,No
FARMER_00666,22,Female,6,Married,3,51000,South South,Delta,Yes,Yes,Yes
FARMER_00667,53,Female,6,Single,1,85000,North East,Adamawa,No,No,No
FARMER_00668,57,Male,0,Widowed,1,0,North West,Zamfara,Yes,Yes,Yes
FARMER_00669,28,Male,6,Married,2,110000,South East,Enugu,Yes,No,No
